Trader,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,CompID,Cust ID,Product Code,Penny,Parent Type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
23160696,01/27/21,ISE,B,C,10,SPCE,SPCE,2,2021,50,3.4,C,C,CO2123MDDAR,BLPOPT_20210127-00015-00001BSPCEFEB50C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,1,-2.5,0.45,-1.05,134972402
23160696,01/28/21,ISE,S,P,4,GME,GME,3,2021,100,43.13,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001LGMEMAR100P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.4,-1,0.18,-0.42,135397844
23160696,01/28/21,ISE,S,P,8,GME,GME,3,2021,100,43.46,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001LGMEMAR100P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.8,-2,0.36,-0.84,135404291
23160696,01/28/21,ISE,S,P,2,GME,GME,3,2021,100,43.52,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001LGMEMAR100P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.2,-0.5,0.09,-0.21,135406098
23160696,01/28/21,ISE,B,P,2,GME,GME,3,2021,170,88.26,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001BGMEMAR170P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.2,-0.5,0.09,-0.21,135407901
23160696,01/28/21,ISE,B,P,4,GME,GME,3,2021,170,88.92,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001BGMEMAR170P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.4,-1,0.18,-0.42,135402004
23160696,01/28/21,ISE,B,P,1,GME,GME,3,2021,170,89.04,O,C,CO31268PQDL,BLPOPT_20210128-00085-00001BGMEMAR170P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.1,-0.25,0.05,-0.11,135405099
,01/28/21,ISE,S,C,950,MDLZ,MDLZ,1,2021,58.5,0.4,C,P,210128TMAS.778,,TMAS,,352,792,oscarg,oscarg,,,,,Y,,,,41,0.1,95,95,0,190,135530533
23160696,01/28/21,ISE,S,P,5,QQQ,QQQ,4,2021,280,6.43,O,C,CO11268PNFT,BLPOPT_20210128-00026-00001LQQQAPR280P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.5,-1.25,0.23,-0.53,135487360
23160696,01/28/21,ISE,S,P,5,QQQ,QQQ,4,2021,280,6.46,O,C,CO11268PNFT,BLPOPT_20210128-00026-00001LQQQAPR280P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.5,-1.25,0.23,-0.53,135486369
23160696,01/28/21,ISE,S,P,2,QQQ,QQQ,4,2021,280,6.7,O,C,CO21268PH38,BLPOPT_20210128-00068-00001LQQQAPR280P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.2,-0.5,0.09,-0.21,135371317
23160696,01/28/21,ISE,S,P,5,QQQ,QQQ,4,2021,280,6.72,O,C,CO21268PH38,BLPOPT_20210128-00068-00001LQQQAPR280P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.5,-1.25,0.23,-0.53,135371241
23160696,01/28/21,ISE,B,P,5,QQQ,QQQ,4,2021,300,10.43,O,C,CO11268PNFT,BLPOPT_20210128-00026-00001BQQQAPR300P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.5,-1.25,0.23,-0.53,135486864
23160696,01/28/21,ISE,B,P,5,QQQ,QQQ,4,2021,300,10.46,O,C,CO11268PNFT,BLPOPT_20210128-00026-00001BQQQAPR300P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.5,-1.25,0.23,-0.53,135485282
23160696,01/28/21,ISE,B,P,2,QQQ,QQQ,4,2021,300,10.7,O,C,CO21268PH38,BLPOPT_20210128-00068-00001BQQQAPR300P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.2,-0.5,0.09,-0.21,135370242
23160696,01/28/21,ISE,B,P,5,QQQ,QQQ,4,2021,300,10.72,O,C,CO21268PH38,BLPOPT_20210128-00068-00001BQQQAPR300P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_qqq,Y,,,,12,0.1,0.5,-1.25,0.23,-0.53,135370141
13566548,01/29/21,ISE,B,C,14,BABA,BABA,2,2021,260,6.32,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001BBABAFEB260C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,1.4,-3.5,0.63,-1.47,135886917
13566548,01/29/21,ISE,B,C,1,BABA,BABA,2,2021,260,6.32,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001BBABAFEB260C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.1,-0.25,0.05,-0.11,135886922
13566548,01/29/21,ISE,S,C,14,BABA,BABA,2,2021,275,2.32,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001LBABAFEB275C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,1.4,-3.5,0.63,-1.47,135887074
13566548,01/29/21,ISE,S,C,1,BABA,BABA,2,2021,275,2.32,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001LBABAFEB275C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,12,0.1,0.1,-0.25,0.05,-0.11,135887106
23160696,01/25/21,MCRY,B,P,10,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BAB7,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,2,0.1,1,0,0.45,1.45,134099370
23160696,01/19/21,MIAX,B,C,4,SKX,SKX,2,2021,43,1,O,C,CO411F376CH,BLPOPT_20210119-00045-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,R,0.1,0.4,0,0.18,0.58,133061958
23160696,01/25/21,MIAX,B,C,3,PRGO,PRGO,2,2021,47.5,0.35,O,C,CO211UHJIOQ,BLPOPT_20210125-00059-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,R,0.1,0.3,0,0.14,0.44,134108352
23160696,01/25/21,MIAX,B,P,16,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1.6,0,0.72,2.32,134067252
23160696,01/25/21,MIAX,B,P,10,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1,0,0.45,1.45,134067263
23160696,01/05/2021,NASDAQ,B,P,4,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.4,-1,0.18,-0.42,130324740
23160696,01/05/2021,NASDAQ,B,P,3,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.3,-0.75,0.14,-0.32,130323164
23160696,01/05/2021,NASDAQ,B,P,1,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.1,-0.25,0.05,-0.11,130373108
13566548,01/06/2021,NASDAQ,B,P,29,SPY,SPY,3,2021,350,7.41,O,C,CO110DK42OK,BLPOPT_20210106-00187-00003,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_spy,Y,SR,,,A,0.1,2.9,-7.25,1.31,-3.05,130666679
13566548,01/06/2021,NASDAQ,B,P,1,SPY,SPY,3,2021,350,7.41,O,C,CO110DK42OK,BLPOPT_20210106-00187-00003,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_spy,Y,SR,,,A,0.1,0.1,-0.25,0.05,-0.11,130666660
13566548,01/06/2021,NASDAQ,S,C,14,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,R,0.1,1.4,6.72,0.63,8.75,130556132
13566548,01/06/2021,NASDAQ,S,C,10,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,1,-2.5,0.45,-1.05,130555732
13566548,01/06/2021,NASDAQ,S,C,8,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.8,-2,0.36,-0.84,130558787
13566548,01/06/2021,NASDAQ,S,C,2,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130555683
13566548,01/06/2021,NASDAQ,S,C,2,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130556110
13566548,01/06/2021,NASDAQ,S,C,1,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,R,0.1,0.1,0.48,0.05,0.63,130555538
13566548,01/06/2021,NASDAQ,S,C,1,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.1,-0.25,0.05,-0.11,130555723
23160696,01/12/2021,NASDAQ,B,C,30,PRGO,PRGO,2,2021,47.5,1.2,O,C,CO310T2E2KE,BLPOPT_20210112-00032-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,A,0.1,3,-27,1.35,-22.65,131672408
13566548,01/14/21,NASDAQ,S,C,36,ABNB,ABNB,2,2021,230,8.9,O,C,CO4112788T3,BLPOPT_20210114-00087-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,A,0.1,3.6,-32.4,1.62,-27.18,132247485
23160696,01/19/21,NASDAQ,B,C,16,SKX,SKX,2,2021,43,1,O,C,CO411F376CH,BLPOPT_20210119-00045-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,R,0.1,1.6,13.6,0.72,15.92,133062180
,01/20/21,NASDAQ,B,P,25,PRVL,PRVL,4,2021,22.5,0.1,O,C,NOMNYB280821,,MTRX,,551,792,oscarg,oscarg,,,,,,,,,R,0.1,2.5,21.25,0,23.75,133287683
15110167,01/21/21,NASDAQ,B,C,30,PRGO,PRGO,2,2021,47.5,0.4,O,C,CO111K80G18,BLPOPT_20210121-00052-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,A,0.1,3,-27,1.35,-22.65,133523773
23160696,01/25/21,NASDAQ,B,C,30,PRGO,PRGO,2,2021,47.5,0.35,O,C,CO111UHJJQB,BLPOPT_20210125-00053-00003,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,A,0.1,3,-27,1.35,-22.65,134140208
23160696,01/25/21,NASDAQ,B,P,302,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,30.2,144.96,13.59,188.75,134106037
23160696,01/25/21,NASDAQ,B,P,57,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,5.7,27.36,2.57,35.63,134106010
23160696,01/25/21,NASDAQ,B,P,26,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2.6,12.48,1.17,16.25,134105910
23160696,01/25/21,NASDAQ,B,P,16,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1.6,7.68,0.72,10,134105923
23160696,01/25/21,NASDAQ,B,P,10,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1,4.8,0.45,6.25,134105933
23160696,01/25/21,NASDAQ,B,P,6,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.6,2.88,0.27,3.75,134105870
23160696,01/25/21,NASDAQ,B,P,70,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,7,33.6,3.15,43.75,134114991
23160696,01/25/21,NASDAQ,B,P,53,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,5.3,25.44,2.39,33.13,134114928
23160696,01/25/21,NASDAQ,B,P,42,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,4.2,20.16,1.89,26.25,134115053
23160696,01/25/21,NASDAQ,B,P,26,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2.6,12.48,1.17,16.25,134093659
23160696,01/25/21,NASDAQ,B,P,11,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1.1,5.28,0.5,6.88,134093791
23160696,01/25/21,NASDAQ,B,P,10,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1,4.8,0.45,6.25,134114923
23160696,01/25/21,NASDAQ,B,P,6,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.6,2.88,0.27,3.75,134093559
23160696,01/25/21,NASDAQ,B,P,7,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.7,3.36,0.32,4.38,134104992
23160696,01/25/21,NASDAQ,B,P,143,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,14.3,68.64,6.44,89.38,134126987
23160696,01/25/21,NASDAQ,B,P,86,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,8.6,41.28,3.87,53.75,134246363
23160696,01/25/21,NASDAQ,B,P,50,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,5,24,2.25,31.25,134125539
23160696,01/25/21,NASDAQ,B,P,34,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,3.4,16.32,1.53,21.25,134126775
23160696,01/25/21,NASDAQ,B,P,9,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.9,4.32,0.41,5.63,134127242
23160696,01/25/21,NASDAQ,B,P,5,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.5,2.4,0.23,3.13,134126290
23160696,01/25/21,NASDAQ,B,P,3,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,1.44,0.14,1.88,134125379
13566548,01/27/21,NASDAQ,B,C,13,FB,FB,1,2021,280,7.2,C,C,CO1123MGHEG,BLPOPT_20210127-00125-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,1.3,-3.25,0.59,-1.37,135091117
13566548,01/28/21,NASDAQ,S,P,30,SPY,SPY,3,2021,350,6.66,C,C,CO41268PDEM,BLPOPT_20210128-00030-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf_spy,Y,SR,,,A,0.1,3,-7.5,1.35,-3.15,135511029
23160696,01/25/21,NSDQ BX,B,C,7,PRGO,PRGO,2,2021,47.5,0.35,O,C,CO211UHJIOQ,BLPOPT_20210125-00059-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,,SR,,,2,0.1,0.7,-5.6,0.32,-4.59,134145013
23160696,01/05/2021,NYSE/ARCA,B,P,8,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.8,-2,0.36,-0.84,130326862
23160696,01/05/2021,NYSE/ARCA,B,P,5,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.5,-1.25,0.23,-0.53,130324686
23160696,01/05/2021,NYSE/ARCA,B,P,4,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.4,-1,0.18,-0.42,130355716
23160696,01/05/2021,NYSE/ARCA,B,P,4,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.4,-1,0.18,-0.42,130355915
23160696,01/05/2021,NYSE/ARCA,B,P,2,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130355700
23160696,01/05/2021,NYSE/ARCA,B,P,2,XLF,XLF,3,2021,28,0.84,O,C,CO410B1M9U6,BLPOPT_20210105-00168-00033,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130362407
13566548,01/06/2021,NYSE/ARCA,S,C,13,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,1.3,-3.25,0.59,-1.37,130573606
13566548,01/06/2021,NYSE/ARCA,S,C,10,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,1,-2.5,0.45,-1.05,130573620
13566548,01/06/2021,NYSE/ARCA,S,C,10,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,1,-2.5,0.45,-1.05,130573671
13566548,01/06/2021,NYSE/ARCA,S,C,8,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.8,-2,0.36,-0.84,130573814
13566548,01/06/2021,NYSE/ARCA,S,C,5,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.5,-1.25,0.23,-0.53,130573730
13566548,01/06/2021,NYSE/ARCA,S,C,5,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.5,-1.25,0.23,-0.53,130573760
13566548,01/06/2021,NYSE/ARCA,S,C,4,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.4,-1,0.18,-0.42,130569776
13566548,01/06/2021,NYSE/ARCA,S,C,4,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.4,-1,0.18,-0.42,130569879
13566548,01/06/2021,NYSE/ARCA,S,C,2,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130569764
13566548,01/06/2021,NYSE/ARCA,S,C,2,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130573754
13566548,01/06/2021,NYSE/ARCA,S,C,2,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130573785
13566548,01/06/2021,NYSE/ARCA,S,C,2,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130573788
13566548,01/06/2021,NYSE/ARCA,S,C,2,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.2,-0.5,0.09,-0.21,130573835
13566548,01/06/2021,NYSE/ARCA,S,C,1,TEVA,TEVA,1,2021,12,0.3,C,C,CO310DK1U36,BLPOPT_20210106-00070-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,0.1,-0.25,0.05,-0.11,130569919
