ise_mt,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,08/27/21,CBOE,B,P,390,VIX,VIX,9,2021,15,0.05,C,C,52123900082,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,39,39,0,78,172580044
,08/27/21,CBOE,B,P,50,VIX,VIX,9,2021,15,0.05,C,C,52123900082,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,5,0,10,172580043
,08/27/21,CBOE,B,P,943,VIX,VIX,9,2021,15,0.05,C,C,5212390008C,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,94.3,94.3,0,188.6,172580033
,08/27/21,CBOE,B,P,57,VIX,VIX,9,2021,15,0.05,C,C,5212390008C,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5.7,5.7,0,11.4,172404007
,08/27/21,CBOE,B,P,50,VIX,VIX,9,2021,15,0.05,C,C,5212390008S,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,5,5,0,10,172580036
,08/27/21,CBOE,B,P,5,VIX,VIX,9,2021,15,0.05,C,C,521239000B3,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,0.5,0.5,0,1,172580031
,08/27/21,CBOE,B,P,4,VIX,VIX,9,2021,15,0.05,C,C,521239000B3,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,0.4,0.4,0,0.8,172580039
,08/27/21,CBOE,B,P,1,VIX,VIX,9,2021,15,0.05,C,C,521239000B3,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,0.1,0.1,0,0.2,172580038
,08/27/21,CBOE,B,P,1,VIX,VIX,9,2021,15,0.05,C,C,521239000B3,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,0.1,0.1,0,0.2,172580041
,08/30/21,CBOE,B,C,3,UPS,UPS,9,2021,195,2.75,O,C,CO41JCKUVSH,BLPOPT_20210830-00169-00001BUPSSEP195C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,172810246
,08/30/21,CBOE,B,C,2,UPS,UPS,9,2021,195,2.75,O,C,CO41JCKUVSH,BLPOPT_20210830-00169-00001BUPSSEP195C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.2,0,0.04,0.24,172809906
,08/30/21,CBOE,S,P,2,UPS,UPS,9,2021,195,3.27,O,C,CO41JCKUVSH,BLPOPT_20210830-00169-00001LUPSSEP195P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.2,0,0.04,0.24,172810382
,08/30/21,CBOE,S,P,3,UPS,UPS,9,2021,195,3.29,O,C,CO41JCKUVSH,BLPOPT_20210830-00169-00001LUPSSEP195P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,172810305
,08/31/21,CBOE,B,C,200,SPX,SPX,9,2021,4530,36.2,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,90,0,110,172945447
,08/31/21,CBOE,B,C,56,SPX,SPX,9,2021,4530,36.2,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5.6,25.2,0,30.8,172945433
,08/31/21,CBOE,S,P,200,SPX,SPX,9,2021,4530,40.1,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,90,0,110,172945868
,08/31/21,CBOE,S,P,56,SPX,SPX,9,2021,4530,40.1,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5.6,25.2,0,30.8,172945860
,08/31/21,CBOE,S,C,200,SPX,SPXW,8,2021,4530,2.8,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,90,0,110,172945812
,08/31/21,CBOE,S,C,56,SPX,SPXW,8,2021,4530,2.8,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5.6,25.2,0,30.8,172945776
,08/31/21,CBOE,B,P,200,SPX,SPXW,8,2021,4530,3.9,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,90,0,110,172945325
,08/31/21,CBOE,B,P,56,SPX,SPXW,8,2021,4530,3.9,C,C,521243000DD,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5.6,25.2,0,30.8,172945364
,08/31/21,CBOE,B,P,500,VIX,VIX,9,2021,15,0.05,C,C,6212430001H,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,50,0,100,173012034
,08/31/21,CBOE,B,P,500,VIX,VIX,9,2021,15,0.05,C,C,6212430001I,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,50,0,100,173010238
,08/31/21,CBOE,B,P,500,VIX,VIX,9,2021,15,0.05,C,C,6212430001J,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,50,0,100,173012028
,08/31/21,CBOE,B,P,500,VIX,VIX,9,2021,15,0.05,C,C,6212430001K,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,50,0,100,173011129
,08/31/21,CBOE,B,P,1811,VIX,VIX,9,2021,15,0.05,C,C,6212430001M,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,181.1,181.1,0,362.2,172955975
,08/31/21,CBOE,B,P,939,VIX,VIX,9,2021,15,0.05,C,C,6212430001M,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,93.9,93.9,0,187.8,172957190
,08/31/21,CBOE,B,P,297,VIX,VIX,9,2021,15,0.05,C,C,6212430001M,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,29.7,29.7,0,59.4,172956792
,08/03/21,ISE,S,C,3,SPOT,SPOT,10,2021,230,9.46,C,C,CO41H7LP170,BLPOPT_20210803-00191-00001LSPOTOCT230C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,12,0.1,0.3,-1.2,0.06,-0.84,168107162
,08/03/21,ISE,B,P,3,SPOT,SPOT,10,2021,230,23.34,O,C,CO41H7LP170,BLPOPT_20210803-00191-00001BSPOTOCT230P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,12,0.1,0.3,-1.2,0.06,-0.84,168106271
,08/05/21,ISE,B,P,9,WIX,WIX,9,2021,270,14.45,O,C,CO31HCQGNNV,BLPOPT_20210805-00100-00005BWIXSEP270P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,12,0.1,0.9,-3.6,0.18,-2.52,168515228
,08/05/21,ISE,S,C,9,WIX,WIX,9,2021,290,15.25,O,C,CO31HCQGNNV,BLPOPT_20210805-00100-00005LWIXSEP290C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,12,0.1,0.9,-3.6,0.18,-2.52,168515749
,08/06/21,ISE,S,C,10,BAC,BAC,10,2021,39,2.49,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005LBACOCT39C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1,-2.5,0.2,-1.3,168923635
,08/06/21,ISE,B,P,10,BAC,BAC,10,2021,39,1.38,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005BBACOCT39P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1,-2.5,0.2,-1.3,168923403
,08/06/21,ISE,S,C,8,GS,GS,9,2021,380,18.3,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005LGSSEP380C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.8,-2,0.16,-1.04,168987251
,08/06/21,ISE,S,C,2,GS,GS,9,2021,380,18.31,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005LGSSEP380C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.2,-0.5,0.04,-0.26,168987236
,08/06/21,ISE,B,P,8,GS,GS,9,2021,380,9.2,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005BGSSEP380P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.8,-2,0.16,-1.04,168986451
,08/06/21,ISE,B,P,2,GS,GS,9,2021,380,9.2,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005BGSSEP380P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.2,-0.5,0.04,-0.26,168986858
,08/10/21,ISE,S,C,15,MOS,MOS,8,2021,32,1.81,C,C,CO31HPMF9BP,BLPOPT_20210810-00017-00005LMOSAUG32C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,169402685
,08/10/21,ISE,B,P,15,MOS,MOS,8,2021,32,0.32,C,C,CO31HPMF9BP,BLPOPT_20210810-00017-00005BMOSAUG32P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,169401798
,08/13/21,ISE,S,C,2,CVS,CVS,8,2021,83,1.98,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001LCVSAUG83C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.2,-0.5,0.04,-0.26,170050732
,08/13/21,ISE,S,C,1,CVS,CVS,8,2021,83,1.98,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001LCVSAUG83C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.1,-0.25,0.02,-0.13,170050859
,08/13/21,ISE,S,C,1,CVS,CVS,8,2021,83,1.98,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001LCVSAUG83C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.1,-0.25,0.02,-0.13,170050904
,08/13/21,ISE,S,C,1,CVS,CVS,8,2021,83,1.98,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001LCVSAUG83C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.1,-0.25,0.02,-0.13,170050933
,08/13/21,ISE,B,P,2,CVS,CVS,8,2021,83,0.34,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001BCVSAUG83P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.2,-0.5,0.04,-0.26,170049070
,08/13/21,ISE,B,P,1,CVS,CVS,8,2021,83,0.34,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001BCVSAUG83P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.1,-0.25,0.02,-0.13,170049170
,08/13/21,ISE,B,P,1,CVS,CVS,8,2021,83,0.34,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001BCVSAUG83P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.1,-0.25,0.02,-0.13,170049172
,08/13/21,ISE,B,P,1,CVS,CVS,8,2021,83,0.34,C,C,CO41I1DMJ01,BLPOPT_20210813-00069-00001BCVSAUG83P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.1,-0.25,0.02,-0.13,170049313
,08/13/21,ISE,S,C,8,CVS,CVS,8,2021,85,0.72,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001LCVSAUG85C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.8,-2,0.16,-1.04,170053087
,08/13/21,ISE,S,C,2,CVS,CVS,8,2021,85,0.72,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001LCVSAUG85C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.2,-0.5,0.04,-0.26,170053178
,08/13/21,ISE,B,P,8,CVS,CVS,8,2021,85,1.06,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001BCVSAUG85P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.8,-2,0.16,-1.04,170051743
,08/13/21,ISE,B,P,2,CVS,CVS,8,2021,85,1.06,C,C,CO31I1DMASK,BLPOPT_20210813-00072-00001BCVSAUG85P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.2,-0.5,0.04,-0.26,170051938
,08/18/21,ISE,S,P,5,FB,FB,8,2021,330,0.16,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001LFBAUG330P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.5,-1.25,0.1,-0.65,170755789
,08/18/21,ISE,S,P,3,FB,FB,8,2021,330,0.16,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001LFBAUG330P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.3,-0.75,0.06,-0.39,170757737
,08/18/21,ISE,B,P,5,FB,FB,8,2021,340,0.29,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001BFBAUG340P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.5,-1.25,0.1,-0.65,170754488
,08/18/21,ISE,B,P,3,FB,FB,8,2021,340,0.29,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001BFBAUG340P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.3,-0.75,0.06,-0.39,170755898
,08/18/21,ISE,B,C,3,FB,FB,8,2021,355,5.14,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001BFBAUG355C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.3,-0.75,0.06,-0.39,170756241
,08/18/21,ISE,B,C,5,FB,FB,8,2021,355,5.15,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001BFBAUG355C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.5,-1.25,0.1,-0.65,170754484
,08/18/21,ISE,S,C,3,FB,FB,8,2021,365,0.74,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001LFBAUG365C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.3,-0.75,0.06,-0.39,170758375
,08/18/21,ISE,S,C,5,FB,FB,8,2021,365,0.75,C,C,CO41IE9L9NA,BLPOPT_20210818-00025-00001LFBAUG365C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.5,-1.25,0.1,-0.65,170755807
,08/19/21,ISE,B,P,15,FB,FB,9,2021,345,6.35,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP345P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171049977
,08/19/21,ISE,B,P,15,FB,FB,9,2021,345,5.99,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007BFBSEP345P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171017055
,08/19/21,ISE,S,C,15,FB,FB,9,2021,355,10.3,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171050236
,08/19/21,ISE,S,C,15,FB,FB,9,2021,355,10.77,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007LFBSEP355C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171017854
,08/19/21,ISE,S,P,15,FB,FB,9,2021,355,10.1,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171050082
,08/19/21,ISE,S,P,15,FB,FB,9,2021,355,9.56,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007LFBSEP355P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171017955
,08/19/21,ISE,B,C,15,FB,FB,9,2021,365,5.8,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP365C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171049913
,08/19/21,ISE,B,C,15,FB,FB,9,2021,365,6.09,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007BFBSEP365C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1.5,-3.75,0.3,-1.95,171017146
,08/20/21,ISE,S,C,34,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA10246                                         ,,ITGA,,230,792,oscarg,oscarg,,,,,,Y,,,42,0.1,3.4,0,0,3.4,171283170
,08/20/21,ISE,B,C,34,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA10247                                         ,,ITGA,,50,792,oscarg,oscarg,,,,,,Y,,,42,0.1,3.4,0,0,3.4,171282166
,08/20/21,ISE,S,C,83,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA10711                                         ,,ITGA,,230,792,oscarg,oscarg,,,,,,Y,,,42,0.1,8.3,0,0,8.3,171282963
,08/20/21,ISE,B,C,83,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA10712                                         ,,ITGA,,50,792,oscarg,oscarg,,,,,,Y,,,42,0.1,8.3,0,0,8.3,171282088
,08/20/21,ISE,S,C,383,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA12473                                         ,,ITGA,,230,792,oscarg,oscarg,,,,,,Y,,,42,0.1,38.3,0,0,38.3,171264317
,08/20/21,ISE,B,C,383,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA12474                                         ,,ITGA,,50,792,oscarg,oscarg,,,,,,Y,,,42,0.1,38.3,0,0,38.3,171263283
,08/20/21,ISE,S,C,342,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA4968                                          ,,ITGA,,230,792,oscarg,oscarg,,,,,,Y,,,42,0.1,34.2,0,0,34.2,171283253
,08/20/21,ISE,B,C,342,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA4969                                          ,,ITGA,,50,792,oscarg,oscarg,,,,,,Y,,,42,0.1,34.2,0,0,34.2,171282119
,08/20/21,ISE,S,C,100,IPOF,IPOF,12,2021,10,0.21,C,C,ISEA5041                                          ,,ITGA,,230,792,oscarg,oscarg,,,,,,Y,,,42,0.1,10,0,0,10,171228415
,08/20/21,ISE,B,C,100,IPOF,IPOF,12,2021,10,0.21,C,C,ISEA5042                                          ,,ITGA,,50,792,oscarg,oscarg,,,,,,Y,,,42,0.1,10,0,0,10,171227104
,08/20/21,ISE,S,C,390,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA5351                                          ,,ITGA,,230,792,oscarg,oscarg,,,,,,Y,,,42,0.1,39,0,0,39,171283165
,08/20/21,ISE,B,C,390,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA5352                                          ,,ITGA,,50,792,oscarg,oscarg,,,,,,Y,,,42,0.1,39,0,0,39,171282159
,08/20/21,ISE,S,C,110,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA6706                                          ,,ITGA,,230,792,oscarg,oscarg,,,,,,Y,,,42,0.1,11,0,0,11,171283332
,08/20/21,ISE,B,C,110,IPOF,IPOF,12,2021,10,0.2,C,C,ISEA6707                                          ,,ITGA,,50,792,oscarg,oscarg,,,,,,Y,,,42,0.1,11,0,0,11,171282191
,08/20/21,ISE,B,P,10,RCL,RCL,8,2021,85,7.19,O,C,CO21IJEG59P,BLPOPT_20210820-00125-00005BRCLAUG85P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1,-2.5,0.2,-1.3,171349155
,08/20/21,ISE,B,P,5,RCL,RCL,8,2021,85,7.19,O,C,CO21IJEG59P,BLPOPT_20210820-00125-00005BRCLAUG85P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.5,-1.25,0.1,-0.65,171349111
,08/20/21,ISE,S,P,10,RCL,RCL,10,2021,85,10.22,O,C,CO21IJEG59P,BLPOPT_20210820-00125-00005LRCLOCT85P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1,-2.5,0.2,-1.3,171349654
,08/20/21,ISE,S,P,5,RCL,RCL,10,2021,85,10.22,O,C,CO21IJEG59P,BLPOPT_20210820-00125-00005LRCLOCT85P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,0.5,-1.25,0.1,-0.65,171349734
,08/20/21,ISE,B,P,50,TRIP,TRIP,8,2021,43,10.6,C,C,CO41IJEETUM,BLPOPT_20210820-00071-00001BTRIPAUG43P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,5,-12.5,1,-6.5,171337326
,08/20/21,ISE,S,P,50,TRIP,TRIP,9,2021,43,10.66,O,C,CO41IJEETUM,BLPOPT_20210820-00071-00001LTRIPSEP43P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,5,-12.5,1,-6.5,171338206
,08/26/21,ISE,S,C,16,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BABW,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,2,0.1,1.6,5.92,0.32,7.84,172251540
,08/26/21,ISE,S,C,12,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BABW,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,2,0.1,1.2,4.44,0.24,5.88,172251491
,08/26/21,ISE,S,C,9,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BABW,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,2,0.1,0.9,3.33,0.18,4.41,172251278
,08/26/21,ISE,S,C,8,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BABW,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,2,0.1,0.8,2.96,0.16,3.92,172252111
,08/30/21,ISE,B,C,10,UPS,UPS,9,2021,195,2.75,O,C,CO41JCKUVSH,BLPOPT_20210830-00169-00001BUPSSEP195C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1,-2.5,0.2,-1.3,172810212
,08/30/21,ISE,S,P,10,UPS,UPS,9,2021,195,3.28,O,C,CO41JCKUVSH,BLPOPT_20210830-00169-00001LUPSSEP195P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,12,0.1,1,-2.5,0.2,-1.3,172810508
,08/09/21,MIAX,B,C,19,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.9,0,0.38,2.28,169247607
,08/09/21,MIAX,B,C,11,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.1,0,0.22,1.32,169170766
,08/09/21,MIAX,B,C,7,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.7,0,0.14,0.84,169247489
,08/09/21,MIAX,B,C,7,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.7,0,0.14,0.84,169247629
,08/09/21,MIAX,B,C,1,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.1,0,0.02,0.12,169247451
,08/09/21,MIAX,B,C,1,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.1,0,0.02,0.12,169247603
