Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges,drv_trade_client_account_execution_id
03/24/21,BATS,B,P,12,ARKK,ARKK,4,2021,117.0000,4.900000,O,C,CO116JP85UM,BLPOPT_20210324-00117-00003,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,R,0.100000000000000,1.2000,10.2000,0.5400,11.9400,146152721,3/24/2021,bats,b,p,arkk,arkk,117,4.9,12,o,c,bmls,11.94,275679
03/24/21,BATS,B,P,3,ARKK,ARKK,4,2021,117.0000,4.900000,O,C,CO116JP85UM,BLPOPT_20210324-00117-00003,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,R,0.100000000000000,0.3000,2.5500,0.1350,2.9850,146152736,3/24/2021,bats,b,p,arkk,arkk,117,4.9,3,o,c,bmls,2.985,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119263,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119310,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119343,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119355,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119492,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119497,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119566,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119760,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119776,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119853,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146119981,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120212,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120287,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120329,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120371,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120442,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120470,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120481,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120536,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO216JP7UEN,BLPOPT_20210324-00078-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146120576,3/24/2021,bats,b,p,arkk,arkk,117,5,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146158954,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146159115,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146159137,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146159190,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146160324,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146160369,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146160441,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146160514,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VO3,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146160570,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VPP,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146161282,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,B,P,1,ARKK,ARKK,4,2021,117.0000,4.650000,O,C,CO416JP7VPP,BLPOPT_20210324-00107-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,AS,0.100000000000000,0.1000,-0.8500,0.0450,-0.7050,146161472,3/24/2021,bats,b,p,arkk,arkk,117,4.65,1,o,c,bmls,-0.705,275679
03/24/21,BATS,S,C,20,EWZ,EWZ,4,2021,34.0000,0.880000,C,C,CO316JP8U31,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100000000000000,2.0000,-5.0000,0.9000,-2.1000,146116772,3/24/2021,bats,s,c,ewz,ewz,34,0.88,20,c,c,bmls,-2.1,275679
03/24/21,BATS,S,C,11,EWZ,EWZ,4,2021,34.0000,0.880000,C,C,CO316JP8U31,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100000000000000,1.1000,-2.7500,0.4950,-1.1550,146118950,3/24/2021,bats,s,c,ewz,ewz,34,0.88,11,c,c,bmls,-1.155,275679
03/24/21,BATS,S,C,9,EWZ,EWZ,4,2021,34.0000,0.880000,C,C,CO316JP8U31,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100000000000000,0.9000,-2.2500,0.4050,-0.9450,146118939,3/24/2021,bats,s,c,ewz,ewz,34,0.88,9,c,c,bmls,-0.945,275679
03/24/21,BATS,S,C,5,EWZ,EWZ,4,2021,34.0000,0.880000,C,C,CO316JP8U31,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100000000000000,0.5000,-1.2500,0.2250,-0.5250,146116229,3/24/2021,bats,s,c,ewz,ewz,34,0.88,5,c,c,bmls,-0.525,275679
03/24/21,BATS,S,C,99,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,9.9000,49.5000,4.4550,63.8550,146121575,3/24/2021,bats,s,c,ewz,ewz,34,0.87,99,c,c,bmls,63.855,275679
03/24/21,BATS,S,C,29,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,2.9000,14.5000,1.3050,18.7050,146120645,3/24/2021,bats,s,c,ewz,ewz,34,0.87,29,c,c,bmls,18.705,275679
03/24/21,BATS,S,C,3,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,0.3000,1.5000,0.1350,1.9350,146120567,3/24/2021,bats,s,c,ewz,ewz,34,0.87,3,c,c,bmls,1.935,275679
03/24/21,BATS,S,C,3,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,0.3000,1.5000,0.1350,1.9350,146121099,3/24/2021,bats,s,c,ewz,ewz,34,0.87,3,c,c,bmls,1.935,275679
03/24/21,BATS,S,C,1,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,0.1000,0.5000,0.0450,0.6450,146120483,3/24/2021,bats,s,c,ewz,ewz,34,0.87,1,c,c,bmls,0.645,275679
03/24/21,BATS,S,C,150,EWZ,EWZ,4,2021,34.0000,0.880000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,15.0000,75.0000,6.7500,96.7500,146120801,3/24/2021,bats,s,c,ewz,ewz,34,0.88,150,c,c,bmls,96.75,275679
03/24/21,BOSTON,B,P,17,ARKK,ARKK,4,2021,117.0000,4.900000,O,C,CO116JP85UM,BLPOPT_20210324-00117-00003,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,R,0.100000000000000,1.7000,-8.5000,0.7650,-6.0350,146152986,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/24/21,BOSTON,S,C,179,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.100000000000000,17.9000,0.0000,8.0550,25.9550,146121483,3/24/2021,boston,s,c,ewz,ewz,34,0.87,179,c,c,0792,25.955,275679
03/24/21,BOSTON,S,C,15,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,1.5000,-3.0000,0.6750,-0.8250,146120562,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/24/21,BOSTON,S,C,12,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,1.2000,-2.4000,0.5400,-0.6600,146120395,3/24/2021,boston,s,c,ewz,ewz,34,0.87,12,c,c,0792,-0.66,275679
03/24/21,C2,B,P,16,ARKK,ARKK,4,2021,117.0000,4.800000,O,C,CO116JP85O5,BLPOPT_20210324-00112-00035,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,R,0.100000000000000,1.6000,13.6000,0.7200,15.9200,146145952,3/24/2021,c2,b,p,arkk,arkk,117,4.8,16,o,c,bmls,15.92,275679
03/24/21,C2,B,P,2,ARKK,ARKK,4,2021,117.0000,4.800000,O,C,CO116JP85O5,BLPOPT_20210324-00112-00035,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,R,0.100000000000000,0.2000,1.7000,0.0900,1.9900,146146178,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/24/21,C2,B,P,1,ARKK,ARKK,4,2021,117.0000,4.800000,O,C,CO116JP85O5,BLPOPT_20210324-00112-00035,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,R,0.100000000000000,0.1000,0.8500,0.0450,0.9950,146146003,3/24/2021,c2,b,p,arkk,arkk,117,4.8,1,o,c,bmls,0.995,275679
03/24/21,C2,B,P,1,ARKK,ARKK,4,2021,117.0000,4.800000,O,C,CO116JP85O5,BLPOPT_20210324-00112-00035,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,R,0.100000000000000,0.1000,0.8500,0.0450,0.9950,146146152,3/24/2021,c2,b,p,arkk,arkk,117,4.8,1,o,c,bmls,0.995,275679
03/24/21,C2,S,C,153,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,15.3000,65.7900,6.8850,87.9750,146121212,3/24/2021,c2,s,c,ewz,ewz,34,0.87,153,c,c,bmls,87.975,275679
03/24/21,C2,S,C,107,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,10.7000,46.0100,4.8150,61.5250,146120679,3/24/2021,c2,s,c,ewz,ewz,34,0.87,107,c,c,bmls,61.525,275679
03/24/21,C2,S,C,45,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,4.5000,19.3500,2.0250,25.8750,146121375,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
03/24/21,C2,S,C,19,EWZ,EWZ,4,2021,34.0000,0.870000,C,C,CO316JP8UCB,BLPOPT_20210324-00133-00043,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.100000000000000,1.9000,8.1700,0.8550,10.9250,146120839,3/24/2021,c2,s,c,ewz,ewz,34,0.87,19,c,c,bmls,10.925,275679
03/24/21,CBOE,B,P,20,ARKK,ARKK,4,2021,117.0000,5.200000,O,C,CO116JP81DL,BLPOPT_20210324-00065-00003,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,2.0000,0.0000,0.9000,2.9000,146140336,3/24/2021,cboe,b,p,arkk,arkk,117,5.2,20,o,c,belz,2.9,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127817,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127827,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127892,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127908,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127956,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127977,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127987,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
03/24/21,CBOE,B,P,1,ARKK,ARKK,4,2021,117.0000,5.000000,O,C,CO116JP82HC,BLPOPT_20210324-00083-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,SR,,,A,0.100000000000000,0.1000,0.0000,0.0450,0.1450,146127997,3/24/2021,cboe,b,p,arkk,arkk,117,5,1,o,c,belz,0.145,275679
