Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
10/06/21,AMEX,S,P,4,QQQ,QQQ,11,2021,331.0000,4.590000,C,C,CO11MBTKP0O,BLPOPT_20211006-00047-00001LQQQNOV331P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf_qqq,Y,,,,A,.100000000000000,.4000,.0000,.0800,.4800,179117495
10/06/21,AMEX,B,P,8,QQQ,QQQ,11,2021,350.0000,8.870000,C,C,CO11MBTKP0O,BLPOPT_20211006-00047-00001BQQQNOV350P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf_qqq,Y,,,,A,.100000000000000,.8000,.0000,.1600,.9600,179116892
10/06/21,AMEX,S,P,4,QQQ,QQQ,11,2021,369.0000,16.750000,C,C,CO11MBTKP0O,BLPOPT_20211006-00047-00001LQQQNOV369P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf_qqq,Y,,,,A,.100000000000000,.4000,.0000,.0800,.4800,179117343
10/06/21,AMEX,B,C,1000,QQQ,QQQ,12,2023,360.0000,47.300000,C,C,233109096,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,.050000000000000,50.0000,.0000,.0000,50.0000,179155728
10/07/21,AMEX,S,P,50,AMZN,AMZN,3,2022,2800.0000,68.900000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.5000,12.5000,.0000,15.0000,179373453
10/07/21,AMEX,S,P,50,AMZN,AMZN,3,2022,2800.0000,68.900000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.5000,12.5000,.0000,15.0000,179373475
10/07/21,AMEX,S,P,40,AMZN,AMZN,3,2022,2800.0000,68.900000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.0000,10.0000,.0000,12.0000,179326795
10/07/21,AMEX,S,P,40,AMZN,AMZN,3,2022,2800.0000,68.900000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.0000,10.0000,.0000,12.0000,179373279
10/07/21,AMEX,S,P,20,AMZN,AMZN,3,2022,2800.0000,68.900000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,1.0000,5.0000,.0000,6.0000,179373328
10/07/21,AMEX,B,C,50,AMZN,AMZN,3,2022,3700.0000,97.200000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.5000,12.5000,.0000,15.0000,179375395
10/07/21,AMEX,B,C,50,AMZN,AMZN,3,2022,3700.0000,97.200000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.5000,12.5000,.0000,15.0000,179375458
10/07/21,AMEX,B,C,40,AMZN,AMZN,3,2022,3700.0000,97.200000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.0000,10.0000,.0000,12.0000,179326681
10/07/21,AMEX,B,C,40,AMZN,AMZN,3,2022,3700.0000,97.200000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.0000,10.0000,.0000,12.0000,179375398
10/07/21,AMEX,B,C,20,AMZN,AMZN,3,2022,3700.0000,97.200000,C,F,233172837,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,1.0000,5.0000,.0000,6.0000,179375411
10/07/21,AMEX,B,P,250,BA,BA,1,2023,200.0000,22.300000,C,F,233174967,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,12.5000,62.5000,.0000,75.0000,179261798
10/07/21,AMEX,B,P,200,BA,BA,1,2023,200.0000,22.300000,C,F,233174967,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,10.0000,50.0000,.0000,60.0000,179378795
10/07/21,AMEX,B,P,50,BA,BA,1,2023,200.0000,22.300000,C,F,233174967,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.5000,12.5000,.0000,15.0000,179378685
10/07/21,AMEX,S,P,250,BA,BA,1,2024,200.0000,30.600000,C,F,233174967,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,12.5000,62.5000,.0000,75.0000,179261872
10/07/21,AMEX,S,P,200,BA,BA,1,2024,200.0000,30.600000,C,F,233174967,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,10.0000,50.0000,.0000,60.0000,179378137
