Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges
08/02/21,AMEX,B,P,250,SE,SE,10,2021,270.0000,15.950000,O,N,229079352,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,168054692,8/2/2021,amex,b,p,se,se,270,15.95,250,o,n,e35j,87.5
08/03/21,AMEX,B,P,300,FCX,FCX,3,2022,30.0000,2.350000,O,N,229134613,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,30.0000,75.0000,.0000,105.0000,168103608,8/3/2021,amex,b,p,fcx,fcx,30,2.35,300,o,n,e35j,105
08/03/21,AMEX,B,P,525,PINS,PINS,1,2022,55.0000,6.250000,C,P,229150263,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,52.5000,131.2500,.0000,183.7500,168055907,8/3/2021,amex,b,p,pins,pins,55,6.25,525,c,p,e35j,183.75
08/03/21,AMEX,B,P,550,UBER,UBER,1,2023,37.0000,5.450000,C,C,229125463,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,55.0000,.0000,.0000,55.0000,168073111,8/3/2021,amex,b,p,uber,uber,37,5.45,550,c,c,e35j,55
08/03/21,AMEX,S,C,1000,XLV,XLV,1,2023,145.0000,5.300000,C,C,229169593,,E35J,,551,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,100.0000,.0000,.0000,100.0000,168126086,8/3/2021,amex,s,c,xlv,xlv,145,5.3,1000,c,c,e35j,100
08/03/21,AMEX,S,C,250,XLV,XLV,1,2023,145.0000,5.300000,C,C,229169593,,E35J,,551,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,25.0000,.0000,.0000,25.0000,168165780,8/3/2021,amex,s,c,xlv,xlv,145,5.3,250,c,c,e35j,25
08/03/21,AMEX,S,C,200,XLV,XLV,1,2023,145.0000,5.300000,C,C,229169593,,E35J,,551,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,20.0000,.0000,.0000,20.0000,168124812,8/3/2021,amex,s,c,xlv,xlv,145,5.3,200,c,c,e35j,20
08/03/21,AMEX,B,C,1000,XLV,XLV,1,2023,145.0000,5.300000,C,P,229169603,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,100.0000,.0000,.0000,100.0000,168125623,8/3/2021,amex,b,c,xlv,xlv,145,5.3,1000,c,p,e35j,100
08/04/21,AMEX,B,P,250,GM,GM,11,2021,52.5000,3.600000,C,C,229218724,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,168360685,8/4/2021,amex,b,p,gm,gm,52.5,3.6,250,c,c,e35j,25
08/04/21,AMEX,S,P,80,MRNA,MRNA,10,2021,150.0000,.850000,C,P,229211004,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,8.0000,20.0000,.0000,28.0000,168292798,8/4/2021,amex,s,p,mrna,mrna,150,0.85,80,c,p,e35j,28
08/04/21,AMEX,B,C,400,SPY,SPY,8,2021,443.0000,2.520000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,40.0000,.0000,.0000,40.0000,168582308,8/4/2021,amex,b,c,spy,spy,443,2.52,400,c,c,e35j,40
08/04/21,AMEX,B,C,100,SPY,SPY,8,2021,443.0000,2.520000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,10.0000,.0000,.0000,10.0000,168582270,8/4/2021,amex,b,c,spy,spy,443,2.52,100,c,c,e35j,10
08/04/21,AMEX,B,P,1700,UBER,UBER,12,2021,37.5000,2.480000,C,P,229208134,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,170.0000,425.0000,.0000,595.0000,168360936,8/4/2021,amex,b,p,uber,uber,37.5,2.48,1700,c,p,e35j,595
08/04/21,AMEX,B,P,75,V,V,1,2023,175.0000,7.500000,C,P,229268954,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.5000,18.7500,.0000,26.2500,168361165,8/4/2021,amex,b,p,v,v,175,7.5,75,c,p,e35j,26.25
08/05/21,AMEX,B,P,200,ATVI,ATVI,2,2022,75.0000,4.950000,C,P,229295845,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,168517635,8/5/2021,amex,b,p,atvi,atvi,75,4.95,200,c,p,e35j,70
08/05/21,AMEX,B,P,50,CF,CF,1,2023,40.0000,5.420000,C,F,229305745,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,5.0000,12.5000,.0000,17.5000,168591707,8/5/2021,amex,b,p,cf,cf,40,5.42,50,c,f,e35j,17.5
08/05/21,AMEX,B,P,400,DIS,DIS,6,2022,145.0000,5.750000,O,N,229289365,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,168606541,8/5/2021,amex,b,p,dis,dis,145,5.75,400,o,n,e35j,140
08/05/21,AMEX,B,P,100,K,K,3,2022,60.0000,3.250000,C,F,229285235,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,10.0000,25.0000,.0000,35.0000,168537290,8/5/2021,amex,b,p,k,k,60,3.25,100,c,f,e35j,35
08/05/21,AMEX,B,P,505,KWEB,KWEB,1,2023,50.0000,9.600000,C,C,229354595,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,.100000000000000,50.5000,.0000,.0000,50.5000,168534685,8/5/2021,amex,b,p,kweb,kweb,50,9.6,505,c,c,e35j,50.5
08/05/21,AMEX,B,C,200,SPY,SPY,8,2021,443.0000,2.700000,C,C,229284415,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,168600002,8/5/2021,amex,b,c,spy,spy,443,2.7,200,c,c,e35j,20
08/05/21,AMEX,S,C,200,SPY,SPY,8,2021,445.0000,1.800000,C,C,229284415,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,168600405,8/5/2021,amex,s,c,spy,spy,445,1.8,200,c,c,e35j,20
08/05/21,AMEX,S,C,200,SPY,SPY,8,2021,448.0000,.900000,C,C,229284415,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,168600511,8/5/2021,amex,s,c,spy,spy,448,0.9,200,c,c,e35j,20
08/06/21,AMEX,B,P,150,IWM,IWM,12,2023,190.0000,17.330000,C,P,229403326,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,15.0000,37.5000,.0000,52.5000,168979051,8/6/2021,amex,b,p,iwm,iwm,190,17.33,150,c,p,e35j,52.5
08/06/21,AMEX,B,C,225,MA,MA,1,2022,350.0000,41.850000,C,C,229405636,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,22.5000,.0000,.0000,22.5000,168952182,8/6/2021,amex,b,c,ma,ma,350,41.85,225,c,c,e35j,22.5
08/06/21,AMEX,B,C,25,MA,MA,1,2022,350.0000,41.850000,C,C,229405636,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,2.5000,.0000,.0000,2.5000,168932957,8/6/2021,amex,b,c,ma,ma,350,41.85,25,c,c,e35j,2.5
08/09/21,AMEX,B,P,125,FDX,FDX,1,2023,250.0000,28.900000,C,C,229485189,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,12.5000,.0000,.0000,12.5000,169479769,8/9/2021,amex,b,p,fdx,fdx,250,28.9,125,c,c,e35j,12.5
08/10/21,AMEX,S,P,75,AMAT,AMAT,6,2022,115.0000,8.800000,C,C,2295791710,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.5000,.0000,.0000,7.5000,169460332,8/10/2021,amex,s,p,amat,amat,115,8.8,75,c,c,e35j,7.5
08/10/21,AMEX,S,C,75,AMAT,AMAT,6,2022,180.0000,6.050000,C,C,2295791710,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.5000,.0000,.0000,7.5000,169457770,8/10/2021,amex,s,c,amat,amat,180,6.05,75,c,c,e35j,7.5
08/10/21,AMEX,B,P,900,CNK,CNK,3,2022,15.0000,2.800000,C,P,2295876010,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,C,.100000000000000,90.0000,.0000,.0000,90.0000,169468862,8/10/2021,amex,b,p,cnk,cnk,15,2.8,900,c,p,e35j,90
08/10/21,AMEX,S,P,250,IWM,IWM,9,2021,220.0000,5.440000,C,C,2295950610,,E35J,,352,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,169422688,8/10/2021,amex,s,p,iwm,iwm,220,5.44,250,c,c,e35j,25
08/10/21,AMEX,S,C,250,IWM,IWM,9,2021,230.0000,2.970000,C,C,2295950610,,E35J,,352,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,169421025,8/10/2021,amex,s,c,iwm,iwm,230,2.97,250,c,c,e35j,25
08/11/21,AMEX,B,P,225,ARKG,ARKG,9,2021,80.0000,2.260000,C,F,2296223511,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,22.5000,56.2500,.0000,78.7500,169682738,8/11/2021,amex,b,p,arkg,arkg,80,2.26,225,c,f,e35j,78.75
08/11/21,AMEX,B,P,500,CNK,CNK,3,2022,12.5000,1.660000,C,P,2296766411,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,C,.100000000000000,50.0000,.0000,.0000,50.0000,169709526,8/11/2021,amex,b,p,cnk,cnk,12.5,1.66,500,c,p,e35j,50
08/11/21,AMEX,B,P,600,MU,MU,9,2021,72.5000,2.440000,C,P,2296344611,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,60.0000,.0000,.0000,60.0000,169716963,8/11/2021,amex,b,p,mu,mu,72.5,2.44,600,c,p,e35j,60
08/11/21,AMEX,S,P,375,QQQ,QQQ,1,2022,330.0000,9.900000,C,P,2296469911,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,37.5000,93.7500,.0000,131.2500,169681982,8/11/2021,amex,s,p,qqq,qqq,330,9.9,375,c,p,e35j,131.25
08/11/21,AMEX,B,P,250,QQQ,QQQ,12,2023,310.0000,27.850000,C,B,2296569811,,E35J,,284,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,169611394,8/11/2021,amex,b,p,qqq,qqq,310,27.85,250,c,b,e35j,87.5
08/11/21,AMEX,B,P,50,ROKU,ROKU,1,2022,340.0000,38.350000,O,N,2296770711,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,5.0000,12.5000,.0000,17.5000,169713005,8/11/2021,amex,b,p,roku,roku,340,38.35,50,o,n,e35j,17.5
08/12/21,AMEX,S,P,200,IWM,IWM,8,2021,219.0000,1.130000,O,P,2297741512,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,169932899,8/12/2021,amex,s,p,iwm,iwm,219,1.13,200,o,p,e35j,70
08/12/21,AMEX,S,C,200,IWM,IWM,8,2021,231.0000,.330000,O,P,2297741512,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,169932989,8/12/2021,amex,s,c,iwm,iwm,231,0.33,200,o,p,e35j,70
08/12/21,AMEX,B,P,300,MU,MU,9,2021,70.0000,2.920000,C,P,2297169712,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,30.0000,.0000,.0000,30.0000,169818603,8/12/2021,amex,b,p,mu,mu,70,2.92,300,c,p,e35j,30
08/12/21,AMEX,B,P,150,MU,MU,10,2021,67.5000,3.550000,O,N,2297523612,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,15.0000,30.0000,.0000,45.0000,169915206,8/12/2021,amex,b,p,mu,mu,67.5,3.55,150,o,n,e35j,45
08/12/21,AMEX,B,P,700,MU,MU,3,2022,60.0000,4.000000,C,P,2297251312,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,70.0000,175.0000,.0000,245.0000,169886377,8/12/2021,amex,b,p,mu,mu,60,4,700,c,p,e35j,245
08/13/21,AMEX,S,C,250,QQQ,QQQ,6,2022,368.0000,29.050000,C,C,2298658813,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170160419,8/13/2021,amex,s,c,qqq,qqq,368,29.05,250,c,c,e35j,25
08/13/21,AMEX,S,C,250,QQQ,QQQ,6,2022,368.0000,29.050000,C,C,2298658813,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170167570,8/13/2021,amex,s,c,qqq,qqq,368,29.05,250,c,c,e35j,25
08/13/21,AMEX,S,C,250,QQQ,QQQ,6,2022,368.0000,29.050000,C,C,2298658813,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170167578,8/13/2021,amex,s,c,qqq,qqq,368,29.05,250,c,c,e35j,25
08/13/21,AMEX,S,C,250,QQQ,QQQ,6,2022,368.0000,29.050000,C,C,2298777513,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170176077,8/13/2021,amex,s,c,qqq,qqq,368,29.05,250,c,c,e35j,25
08/13/21,AMEX,S,P,250,QQQ,QQQ,6,2022,368.0000,29.100000,C,C,2298658813,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170160427,8/13/2021,amex,s,p,qqq,qqq,368,29.1,250,c,c,e35j,25
08/13/21,AMEX,S,P,250,QQQ,QQQ,6,2022,368.0000,29.100000,C,C,2298658813,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170168137,8/13/2021,amex,s,p,qqq,qqq,368,29.1,250,c,c,e35j,25
08/13/21,AMEX,S,P,250,QQQ,QQQ,6,2022,368.0000,29.100000,C,C,2298658813,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170168198,8/13/2021,amex,s,p,qqq,qqq,368,29.1,250,c,c,e35j,25
08/13/21,AMEX,S,P,250,QQQ,QQQ,6,2022,368.0000,29.100000,C,C,2298777513,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170176090,8/13/2021,amex,s,p,qqq,qqq,368,29.1,250,c,c,e35j,25
08/13/21,AMEX,B,P,400,QQQ,QQQ,12,2023,305.0000,25.250000,C,B,2298856013,,E35J,,284,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,170053815,8/13/2021,amex,b,p,qqq,qqq,305,25.25,400,c,b,e35j,140
08/13/21,AMEX,S,C,500,SPY,SPY,8,2021,443.0000,3.690000,C,C,2298303113,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,50.0000,.0000,.0000,50.0000,170114528,8/13/2021,amex,s,c,spy,spy,443,3.69,500,c,c,e35j,50
08/13/21,AMEX,S,C,520,TCOM,TCOM,9,2021,35.0000,.080000,C,P,2298236613,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,52.0000,130.0000,.0000,182.0000,170088109,8/13/2021,amex,s,c,tcom,tcom,35,0.08,520,c,p,e35j,182
08/16/21,AMEX,B,P,850,IWM,IWM,6,2022,185.0000,7.750000,C,P,2299638016,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,85.0000,212.5000,.0000,297.5000,170407324,8/16/2021,amex,b,p,iwm,iwm,185,7.75,850,c,p,e35j,297.5
08/16/21,AMEX,B,P,200,IWM,IWM,6,2022,185.0000,7.750000,C,P,2299638016,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,170407395,8/16/2021,amex,b,p,iwm,iwm,185,7.75,200,c,p,e35j,70
08/16/21,AMEX,B,P,850,IWM,IWM,12,2023,185.0000,16.250000,C,P,2299638016,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,85.0000,212.5000,.0000,297.5000,170407392,8/16/2021,amex,b,p,iwm,iwm,185,16.25,850,c,p,e35j,297.5
08/16/21,AMEX,B,P,200,IWM,IWM,12,2023,185.0000,16.250000,C,P,2299638016,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,170407401,8/16/2021,amex,b,p,iwm,iwm,185,16.25,200,c,p,e35j,70
08/16/21,AMEX,B,P,750,PLUG,PLUG,3,2022,22.5000,3.340000,C,F,2299423216,,E35J,,010,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,75.0000,150.0000,.0000,225.0000,170392741,8/16/2021,amex,b,p,plug,plug,22.5,3.34,750,c,f,e35j,225
08/16/21,AMEX,S,P,300,PYPL,PYPL,8,2021,270.0000,.750000,C,P,2299357816,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,30.0000,75.0000,.0000,105.0000,170350648,8/16/2021,amex,s,p,pypl,pypl,270,0.75,300,c,p,e35j,105
08/16/21,AMEX,B,P,300,PYPL,PYPL,11,2021,270.0000,12.650000,C,P,2299357816,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,30.0000,75.0000,.0000,105.0000,170349988,8/16/2021,amex,b,p,pypl,pypl,270,12.65,300,c,p,e35j,105
08/16/21,AMEX,S,C,200,SPY,SPY,8,2021,443.0000,2.810000,C,C,2299323316,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,170331372,8/16/2021,amex,s,c,spy,spy,443,2.81,200,c,c,e35j,20
08/16/21,AMEX,B,C,200,SPY,SPY,8,2021,445.0000,1.540000,C,C,2299323316,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,170330982,8/16/2021,amex,b,c,spy,spy,445,1.54,200,c,c,e35j,20
08/16/21,AMEX,B,C,200,SPY,SPY,8,2021,448.0000,.440000,C,C,2299323316,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,170330931,8/16/2021,amex,b,c,spy,spy,448,0.44,200,c,c,e35j,20
08/17/21,AMEX,B,P,250,ABNB,ABNB,10,2021,145.0000,8.300000,C,C,2299875617,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,170602944,8/17/2021,amex,b,p,abnb,abnb,145,8.3,250,c,c,e35j,25
08/17/21,AMEX,S,P,2000,ARKK,ARKK,9,2021,90.0000,.610000,C,P,2300352817,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,200.0000,.0000,.0000,200.0000,170642608,8/17/2021,amex,s,p,arkk,arkk,90,0.61,2000,c,p,e35j,200
08/17/21,AMEX,B,C,1000,ARKK,ARKK,9,2021,125.0000,1.420000,C,P,2300352817,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,100.0000,.0000,.0000,100.0000,170642408,8/17/2021,amex,b,c,arkk,arkk,125,1.42,1000,c,p,e35j,100
08/17/21,AMEX,B,P,200,BABA,BABA,1,2023,125.0000,12.300000,C,C,2300077417,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,170627786,8/17/2021,amex,b,p,baba,baba,125,12.3,200,c,c,e35j,20
08/17/21,AMEX,B,C,50,IBM,IBM,1,2023,150.0000,9.800000,C,C,2300125117,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,5.0000,.0000,.0000,5.0000,170605941,8/17/2021,amex,b,c,ibm,ibm,150,9.8,50,c,c,e35j,5
08/17/21,AMEX,B,P,750,IWM,IWM,6,2022,190.0000,9.600000,C,P,2300028117,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.100000000000000,75.0000,.0000,.0000,75.0000,170553040,8/17/2021,amex,b,p,iwm,iwm,190,9.6,750,c,p,e35j,75
08/17/21,AMEX,B,P,600,IWM,IWM,6,2022,190.0000,9.600000,C,P,2300028117,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.100000000000000,60.0000,.0000,.0000,60.0000,170552907,8/17/2021,amex,b,p,iwm,iwm,190,9.6,600,c,p,e35j,60
08/17/21,AMEX,B,P,250,IWM,IWM,6,2022,190.0000,9.600000,C,P,2300028117,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.100000000000000,25.0000,.0000,.0000,25.0000,170552942,8/17/2021,amex,b,p,iwm,iwm,190,9.6,250,c,p,e35j,25
08/17/21,AMEX,B,P,750,IWM,IWM,12,2022,190.0000,13.400000,C,P,2300028317,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.100000000000000,75.0000,.0000,.0000,75.0000,170554375,8/17/2021,amex,b,p,iwm,iwm,190,13.4,750,c,p,e35j,75
08/17/21,AMEX,B,P,600,IWM,IWM,12,2022,190.0000,13.400000,C,P,2300028317,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.100000000000000,60.0000,.0000,.0000,60.0000,170554222,8/17/2021,amex,b,p,iwm,iwm,190,13.4,600,c,p,e35j,60
08/17/21,AMEX,B,P,250,IWM,IWM,12,2022,190.0000,13.400000,C,P,2300028317,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.100000000000000,25.0000,.0000,.0000,25.0000,170554198,8/17/2021,amex,b,p,iwm,iwm,190,13.4,250,c,p,e35j,25
08/17/21,AMEX,B,P,40,SWKS,SWKS,1,2023,145.0000,14.500000,C,F,2300318917,,E35J,,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,4.0000,10.0000,.0000,14.0000,170557148,8/17/2021,amex,b,p,swks,swks,145,14.5,40,c,f,e35j,14
08/17/21,AMEX,B,C,280,TDOC,TDOC,9,2021,140.0000,4.950000,C,P,2299943717,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,28.0000,70.0000,.0000,98.0000,170560713,8/17/2021,amex,b,c,tdoc,tdoc,140,4.95,280,c,p,e35j,98
08/17/21,AMEX,S,C,50,VIPS,VIPS,8,2021,30.0000,.050000,C,P,2299987317,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,5.0000,12.5000,.0000,17.5000,170571802,8/17/2021,amex,s,c,vips,vips,30,0.05,50,c,p,e35j,17.5
08/17/21,AMEX,S,C,50,VIPS,VIPS,8,2021,30.0000,.010000,C,P,OG,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,5.0000,12.5000,.0000,17.5000,170593817,8/17/2021,amex,s,c,vips,vips,30,0.01,50,c,p,e35j,17.5
08/18/21,AMEX,B,C,400,DIS,DIS,9,2021,175.0000,4.050000,C,P,2300640118,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,170793317,8/18/2021,amex,b,c,dis,dis,175,4.05,400,c,p,e35j,140
08/18/21,AMEX,B,P,300,PYPL,PYPL,10,2021,260.0000,7.200000,O,N,2300784418,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,30.0000,75.0000,.0000,105.0000,170763147,8/18/2021,amex,b,p,pypl,pypl,260,7.2,300,o,n,e35j,105
08/19/21,AMEX,S,P,300,BNTX,BNTX,3,2022,165.0000,6.000000,C,P,2302397019,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,30.0000,75.0000,.0000,105.0000,171089227,8/19/2021,amex,s,p,bntx,bntx,165,6,300,c,p,e35j,105
08/19/21,AMEX,B,P,600,BNTX,BNTX,3,2022,240.0000,25.100000,C,P,2302397019,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,60.0000,150.0000,.0000,210.0000,171088803,8/19/2021,amex,b,p,bntx,bntx,240,25.1,600,c,p,e35j,210
08/19/21,AMEX,B,P,250,IWM,IWM,6,2022,180.0000,8.300000,C,P,2302350319,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,171102149,8/19/2021,amex,b,p,iwm,iwm,180,8.3,250,c,p,e35j,87.5
08/19/21,AMEX,B,P,250,IWM,IWM,12,2022,180.0000,11.700000,C,P,2302350319,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,171101221,8/19/2021,amex,b,p,iwm,iwm,180,11.7,250,c,p,e35j,87.5
08/19/21,AMEX,S,P,150,ZTO,ZTO,10,2021,27.7600,2.650000,C,P,2302295219,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,15.0000,37.5000,.0000,52.5000,171106832,8/19/2021,amex,s,p,zto,zto,27.76,2.65,150,c,p,e35j,52.5
08/20/21,AMEX,B,P,50,BA,BA,9,2022,180.0000,16.300000,C,C,2303248320,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,5.0000,.0000,.0000,5.0000,171319729,8/20/2021,amex,b,p,ba,ba,180,16.3,50,c,c,e35j,5
08/20/21,AMEX,B,P,1800,IWM,IWM,1,2023,210.0000,21.400000,C,P,2302905420,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.100000000000000,180.0000,.0000,.0000,180.0000,171247335,8/20/2021,amex,b,p,iwm,iwm,210,21.4,1800,c,p,e35j,180
08/20/21,AMEX,B,C,450,JNJ,JNJ,10,2021,185.0000,1.600000,C,P,2303428920,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,45.0000,112.5000,.0000,157.5000,171325095,8/20/2021,amex,b,c,jnj,jnj,185,1.6,450,c,p,e35j,157.5
08/20/21,AMEX,B,C,150,JNJ,JNJ,10,2021,185.0000,1.600000,O,N,2303428920,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,15.0000,37.5000,.0000,52.5000,171300875,8/20/2021,amex,b,c,jnj,jnj,185,1.6,150,o,n,e35j,52.5
