GIVEUP,USER,EXCHANGE,SYMBOL,EXPIRATION,STRIKE,C/P,B/S,FILLED QTY,PREMIUM,DATE,ORDER TYPE,CMTA FIRM,RANGE,ACCOUNT,COMPANY,DEST COMPANY,ELECTRONIC,LEG NUMBER,USER QTY,FIX QTY,HANDLING,CONNECTION,SECURITY TYPE,CROSSING,PENNY,SYMBOL TYPE,PTMID,LINK EXCH,ParentExDestination,ORDERID,REPORTID,CL_ORD_ID,LiquidityFlag,Open_Close,cross_type,custom_billing_tag,BPCR,BPCR$,LF,LF$,MDPT,MDPT$,CAT,CAT$,TOTAL COMMISSIONS,TOTAL EXCHANGE FEES,modifiedUser,modifiedExchange,modifiedSymbol,modifiedExpiration,modifiedDate,modifiedBS,modifiedStrike,modifiedCP,modifiedPremium,modifiedFilledQty,modifiedTotalExchangeFees,modifiedBPCR$,totalCharge
411,oscargruss|XJ59,AMEX,DIS,21/05/2021, $170.00 ,P,SELL,300, $10.10 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388114093,1337042241,21526115,,O,,,0.025,7.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|xj59,amex,dis,5/21/2021,1/14/2021,s,170,p,10.1,300,0,7.5,7.5
411,oscargruss|WH59,AMEX,JPM,20/01/2023, $85.00 ,P,BUY,500, $5.20 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388118282,1337092886,21530747,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,jpm,1/20/2023,1/14/2021,b,85,p,5.2,500,0,12.5,12.5
411,oscargruss|WH59,AMEX,LOW,21/01/2022, $97.50 ,P,BUY,485, $1.90 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388118738,1337098239,21531236,,O,,,0.025,12.125, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,low,1/21/2022,1/14/2021,b,97.5,p,1.9,485,0,12.125,12.125
411,oscargruss|WH59,AMEX,MET,19/03/2021, $52.50 ,C,SELL,800, $1.90 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Mar,0,0,129,,Option,0,1,Equity,0,A,ISTG,388114305,1337052909,21526578,,O,,,0.025,20, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,met,3/19/2021,1/14/2021,s,52.5,c,1.9,800,0,20,20
411,oscargruss|WH59,AMEX,MU,19/02/2021, $80.00 ,P,SELL,400, $3.95 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388113779,1337034947,21525691,,O,,,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,mu,2/19/2021,1/14/2021,s,80,p,3.95,400,0,10,10
411,oscargruss|WH59,AMEX,PRU,19/02/2021, $80.00 ,P,SELL,500, $2.48 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,Equity,0,A,ISTG,388113644,1337034791,21525630,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,pru,2/19/2021,1/14/2021,s,80,p,2.48,500,0,12.5,12.5
411,oscargruss|WH59,PHLX,PYPL,16/07/2021, $230.00 ,P,SELL,150, $19.40 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,X,ISTG,388115941,1337064915,21528174,,O,,,0.025,3.75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,phlx,pypl,7/16/2021,1/14/2021,s,230,p,19.4,150,0,3.75,3.75
411,oscargruss|WH59,AMEX,SCHW,21/01/2022, $35.00 ,P,BUY,700, $0.92 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388122063,1337139457,21535106,,O,,,0.025,17.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,schw,1/21/2022,1/14/2021,b,35,p,0.92,700,0,17.5,17.5
411,oscargruss2|BTAA,CBOE,VIX,20/01/2021, $20.00 ,P,SELL,"2,000", $0.09 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,01-Jan,0,0,129,,Option,0,0,Index,0,C,ISTG,388120334,1337118436,21533007,,O,,,0.025,50, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|btaa,cboe,vix,1/20/2021,1/14/2021,s,20,p,0.09,2000,0,50,50
161,oscargruss2|Parallaxobo,AMEX,VZ,16/07/2021, $60.00 ,C,BUY,400, $1.54 ,14/01/2021,Done Away Managed,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,02-Mar,0,0,129,,Option,0,1,Equity,0,A,ISTG,388120351,1337118558,21533165,,O,,,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|parallaxobo,amex,vz,7/16/2021,1/14/2021,b,60,c,1.54,400,0,10,10
411,oscargruss2|WH59,AMEX,VZ,16/07/2021, $60.00 ,C,SELL,500, $1.54 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Mar,0,0,129,,Option,0,1,Equity,0,A,ISTG,388120325,1337118144,21533125,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,amex,vz,7/16/2021,1/14/2021,s,60,c,1.54,500,0,12.5,12.5
411,oscargruss|WH59,ISE,XLC,19/03/2021, $65.00 ,P,SELL,39, $2.65 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,ETF,0,I,ISTG,388117201,1337082198,21529436,,O,,,0.025,0.975, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,ise,xlc,3/19/2021,1/14/2021,s,65,p,2.65,39,0,0.975,0.975
411,oscargruss|WH59,AMEX,XLC,19/03/2021, $65.00 ,P,SELL,661, $2.65 ,14/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,ETF,0,A,ISTG,388118335,1337092681,21530791,,O,,,0.025,16.525, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,xlc,3/19/2021,1/14/2021,s,65,p,2.65,661,0,16.525,16.525
411,oscargruss|WH59,PHLX,AAPL,15/01/2021, $130.00 ,P,BUY,500, $1.70 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Mar,0,0,129,,Option,0,1,Equity,0,X,ISTG,388128804,1337216122,21543370,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,phlx,aapl,1/15/2021,1/15/2021,b,130,p,1.7,500,0,12.5,12.5
411,oscargruss|WH59,PHLX,AAPL,12/02/2021, $130.00 ,P,SELL,"1,000", $6.95 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,03-Mar,0,0,129,,Option,0,1,Equity,0,X,ISTG,388128804,1337216124,21543370,,O,,,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,phlx,aapl,2/12/2021,1/15/2021,s,130,p,6.95,1000,0,25,25
411,oscargruss|WH59,AMEX,AEM,21/01/2022, $65.00 ,P,SELL,400, $9.00 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,Equity,0,A,ISTG,388123292,1337154134,21536785,,O,,,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,aem,1/21/2022,1/15/2021,s,65,p,9,400,0,10,10
411,oscargruss2|WH59,PHLX,APO,21/01/2022, $50.00 ,C,BUY,500, $4.90 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,03-Mar,0,0,129,,Option,0,0,Equity,0,X,ISTG,388127187,1337200011,21541244,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,phlx,apo,1/21/2022,1/15/2021,b,50,c,4.9,500,0,12.5,12.5
161,oscargruss|Parallaxobo,AMEX,CSCO,19/02/2021, $45.00 ,P,BUY,300, $1.44 ,15/01/2021,Done Away Managed,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,02-Mar,0,0,129,,Option,0,1,Equity,0,A,ISTG,388129193,1337222505,21544010,,O,,,0.025,7.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|parallaxobo,amex,csco,2/19/2021,1/15/2021,b,45,p,1.44,300,0,7.5,7.5
411,oscargruss|WH59,AMEX,CSCO,19/02/2021, $45.00 ,P,SELL,"1,600", $1.44 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Mar,0,0,129,,Option,0,1,Equity,0,A,ISTG,388129067,1337220231,21543600,,O,,,0.025,40, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,csco,2/19/2021,1/15/2021,s,45,p,1.44,1600,0,40,40
411,oscargruss|WH59,BOX,CSCO,18/06/2021, $45.00 ,P,BUY,"3,000", $3.15 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388131456,1337252143,21547178,,O,,,0.025,75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,box,csco,6/18/2021,1/15/2021,b,45,p,3.15,3000,0,75,75
161,oscargruss|Parallaxobo,BOX,CSCO,18/06/2021, $45.00 ,P,SELL,"2,500", $3.15 ,15/01/2021,Done Away Managed,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388131585,1337253705,21547289,,O,,,0.025,62.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|parallaxobo,box,csco,6/18/2021,1/15/2021,s,45,p,3.15,2500,0,62.5,62.5
411,oscargruss2|WH59,BOX,F,15/01/2021, $10.00 ,P,BUY,"4,000", $0.08 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Mar,0,0,129,,Option,0,1,Equity,0,B,ISTG,388131463,1337251790,21547162,,O,,,0.025,100, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,box,f,1/15/2021,1/15/2021,b,10,p,0.08,4000,0,100,100
411,oscargruss2|WH59,BOX,F,18/06/2021, $10.00 ,P,SELL,"2,000", $1.14 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,03-Mar,0,0,129,,Option,0,1,Equity,0,B,ISTG,388131463,1337251813,21547162,,O,,,0.025,50, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,box,f,6/18/2021,1/15/2021,s,10,p,1.14,2000,0,50,50
411,oscargruss|GH59,BOX,HAL,19/02/2021, $21.00 ,P,SELL,"2,000", $1.61 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388124556,1337167117,21538005,,O,,,0.025,50, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,box,hal,2/19/2021,1/15/2021,s,21,p,1.61,2000,0,50,50
411,oscargruss|WH59,AMEX,ILMN,15/01/2021, $380.00 ,C,SELL,175, $0.75 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,Equity,0,A,ISTG,388130015,1337233105,21545095,,O,,,0.025,4.375, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,ilmn,1/15/2021,1/15/2021,s,380,c,0.75,175,0,4.375,4.375
411,oscargruss|WH59,BOX,ILMN,18/06/2021, $360.00 ,P,SELL,100, $28.00 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,Equity,0,B,ISTG,388130314,1337237697,21545441,,O,,,0.025,2.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,box,ilmn,6/18/2021,1/15/2021,s,360,p,28,100,0,2.5,2.5
411,oscargruss|WH59,AMEX,MRK,15/01/2021, $82.50 ,C,SELL,"1,143", $0.14 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388122974,1337149692,21536378,,O,,,0.025,28.575, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,mrk,1/15/2021,1/15/2021,s,82.5,c,0.14,1143,0,28.575,28.575
411,oscargruss|GH59,PHLX,MRK,21/01/2022, $70.00 ,P,BUY,400, $3.30 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,X,ISTG,388127813,1337205383,21542067,,O,,,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,phlx,mrk,1/21/2022,1/15/2021,b,70,p,3.3,400,0,10,10
411,oscargruss|WH59,PHLX,NVDA,16/04/2021, $500.00 ,P,SELL,400, $33.70 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,X,ISTG,388130186,1337236082,21545391,,O,,,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,phlx,nvda,4/16/2021,1/15/2021,s,500,p,33.7,400,0,10,10
411,oscargruss|GH59,ISE,TDOC,16/07/2021, $200.00 ,P,SELL,450, $20.82 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,I,ISTG,388130554,1337240089,21545694,,O,,,0.025,11.25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,ise,tdoc,7/16/2021,1/15/2021,s,200,p,20.82,450,0,11.25,11.25
411,oscargruss2|WH59,AMEX,V,05/02/2021, $200.00 ,P,SELL,200, $4.90 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388127856,1337205405,21542077,,O,,,0.025,5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,amex,v,2/5/2021,1/15/2021,s,200,p,4.9,200,0,5,5
411,oscargruss2|WH59,AMEX,WMT,15/01/2021, $145.00 ,C,SELL,400, $0.42 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388129351,1337223972,21544132,,O,,,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,amex,wmt,1/15/2021,1/15/2021,s,145,c,0.42,400,0,10,10
642,oscargruss2|NelsonZhu ,PHLX,XLF,16/04/2021, $31.00 ,P,BUY,"1,000", $1.63 ,15/01/2021,Done Away Managed,742,FIRM,UBS,BLUBS,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,ETF,0,X,ISTG,388128568,1337213717,21542955,,O,,,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|nelsonzhu ,phlx,xlf,4/16/2021,1/15/2021,b,31,p,1.63,1000,0,25,25
411,oscargruss|WH59,PHLX,XLF,16/04/2021, $31.00 ,P,SELL,"2,000", $1.63 ,15/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,ETF,0,X,ISTG,388128406,1337211989,21542738,,O,,,0.025,50, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,phlx,xlf,4/16/2021,1/15/2021,s,31,p,1.63,2000,0,50,50
411,oscargruss|WH59,AMEX,AAPL,12/02/2021, $125.00 ,P,SELL,750, $4.35 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388134460,1337293384,21550677,,O,,,0.025,18.75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,aapl,2/12/2021,1/19/2021,s,125,p,4.35,750,0,18.75,18.75
411,oscargruss|WH59,AMEX,AAPL,16/04/2021, $125.00 ,P,SELL,750, $8.10 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388135033,1337298004,21551312,,O,,,0.025,18.75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,aapl,4/16/2021,1/19/2021,s,125,p,8.1,750,0,18.75,18.75
411,oscargruss2|WH59,PHLX,CRM,16/04/2021, $210.00 ,P,SELL,300, $12.20 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,X,ISTG,388136200,1337310311,21552718,,O,,,0.025,7.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,phlx,crm,4/16/2021,1/19/2021,s,210,p,12.2,300,0,7.5,7.5
411,oscargruss|WH59,AMEX,CRWD,16/04/2021, $220.00 ,P,SELL,250, $25.75 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388140263,1337349970,21558276,,O,,,0.025,6.25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,crwd,4/16/2021,1/19/2021,s,220,p,25.75,250,0,6.25,6.25
411,oscargruss|GH59,BOX,GE,19/02/2021, $12.00 ,P,SELL,"3,000", $0.93 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388135309,1337301283,21551647,,O,,,0.025,75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,box,ge,2/19/2021,1/19/2021,s,12,p,0.93,3000,0,75,75
411,oscargruss|GH59,AMEX,GE,19/03/2021, $7.00 ,P,BUY,"2,400", $0.04 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,01-Jan,0,0,129,,Option,0,1,Equity,0,A,ISTG,388134504,1337295092,21550861,,O,,,0.025,60, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,amex,ge,3/19/2021,1/19/2021,b,7,p,0.04,2400,0,60,60
411,oscargruss|GH59,BOX,GE,18/06/2021, $12.00 ,P,SELL,"3,500", $1.60 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388136534,1337316359,21553320,,O,,,0.025,87.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,box,ge,6/18/2021,1/19/2021,s,12,p,1.6,3500,0,87.5,87.5
411,oscargruss|WH59,AMEX,GOOG,16/04/2021," $1,800.00 ",P,SELL,70, $103.20 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,Equity,0,A,ISTG,388139943,1337348505,21558027,,O,,,0.025,1.75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,goog,4/16/2021,1/19/2021,s,1800,p,103.2,70,0,1.75,1.75
411,oscargruss|WH59,ISE,IBM,22/01/2021, $130.00 ,P,SELL,500, $3.16 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,I,ISTG,388141762,1337365312,21560501,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,ise,ibm,1/22/2021,1/19/2021,s,130,p,3.16,500,0,12.5,12.5
411,oscargruss|YWL,AMEX,IWM,20/08/2021, $205.00 ,P,SELL,700, $14.37 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,ETF,0,A,ISTG,388140812,1337355847,21558909,,O,,,0.025,17.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|ywl,amex,iwm,8/20/2021,1/19/2021,s,205,p,14.37,700,0,17.5,17.5
352,oscargruss2|fmantel,AMEX,IWM,31/12/2021, $200.00 ,P,BUY,350, $16.71 ,19/01/2021,Done Away Managed,352,FIRM,JPM,JPMEMM,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,ETF,0,A,ISTG,388139487,1337343136,21557432,,O,,,0.025,8.75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|fmantel,amex,iwm,12/31/2021,1/19/2021,b,200,p,16.71,350,0,8.75,8.75
411,oscargruss2|YWL,AMEX,IWM,31/12/2021, $200.00 ,P,SELL,700, $16.71 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,ETF,0,A,ISTG,388139482,1337343258,21557399,,O,,,0.025,17.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|ywl,amex,iwm,12/31/2021,1/19/2021,s,200,p,16.71,700,0,17.5,17.5
411,oscargruss|XJ59,AMEX,LOW,21/01/2022, $155.00 ,P,BUY,500, $13.90 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388136045,1337310720,21552688,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|xj59,amex,low,1/21/2022,1/19/2021,b,155,p,13.9,500,0,12.5,12.5
411,oscargruss|GH59,ISE,MMM,21/01/2022, $135.00 ,P,BUY,14, $6.68 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,I,ISTG,388141825,1337365517,21560549,,O,,,0.025,0.35, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,ise,mmm,1/21/2022,1/19/2021,b,135,p,6.68,14,0,0.35,0.35
411,oscargruss|WH59,AMEX,MS,16/04/2021, $75.00 ,P,SELL,500, $5.00 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388134942,1337297152,21551246,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,amex,ms,4/16/2021,1/19/2021,s,75,p,5,500,0,12.5,12.5
411,oscargruss|GH59,BOX,MS,21/01/2022, $38.00 ,P,BUY,"1,000", $0.95 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388135557,1337305074,21552141,,O,,,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,box,ms,1/21/2022,1/19/2021,b,38,p,0.95,1000,0,25,25
411,oscargruss|WH59,BOX,MSFT,26/02/2021, $215.00 ,P,SELL,"1,000", $7.40 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388139971,1337347227,21557957,,O,,,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,box,msft,2/26/2021,1/19/2021,s,215,p,7.4,1000,0,25,25
411,oscargruss2|WH59,AMEX,NVDA,16/04/2021, $500.00 ,P,SELL,250, $32.50 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388139149,1337340620,21556845,,O,,,0.025,6.25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|wh59,amex,nvda,4/16/2021,1/19/2021,s,500,p,32.5,250,0,6.25,6.25
411,oscargruss|GH59,AMEX,SBUX,21/01/2022, $65.00 ,P,BUY,900, $1.76 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,A,ISTG,388138377,1337332383,21555826,,O,,,0.025,22.5, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|gh59,amex,sbux,1/21/2022,1/19/2021,b,65,p,1.76,900,0,22.5,22.5
411,oscargruss2|GH59,BOX,SBUX,21/01/2022, $67.50 ,P,BUY,"1,000", $2.05 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388138697,1337335448,21556169,,O,,,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|gh59,box,sbux,1/21/2022,1/19/2021,b,67.5,p,2.05,1000,0,25,25
161,oscargruss2|Parallaxobo,BOX,SBUX,21/01/2022, $67.50 ,P,SELL,400, $2.05 ,19/01/2021,Done Away Managed,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388138709,1337335550,21556184,,O,,,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss2|parallaxobo,box,sbux,1/21/2022,1/19/2021,s,67.5,p,2.05,400,0,10,10
411,oscargruss|XJ59,PHLX,STZ,16/07/2021, $210.00 ,P,BUY,320, $13.30 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,0,Equity,0,X,ISTG,388136937,1337318658,21553713,,O,,,0.025,8, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|xj59,phlx,stz,7/16/2021,1/19/2021,b,210,p,13.3,320,0,8,8
411,oscargruss|WH59,BOX,TWTR,19/02/2021, $45.00 ,P,SELL,"2,000", $3.15 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,B,ISTG,388140799,1337355707,21558988,,O,,,0.025,50, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|wh59,box,twtr,2/19/2021,1/19/2021,s,45,p,3.15,2000,0,50,50
411,dfilippidis|GH59,ISE,USB,12/02/2021, $48.00 ,P,SELL,500, $1.30 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,I,ISTG,388140004,1337347232,21557945,,O,,,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   ,dfilippidis|gh59,ise,usb,2/12/2021,1/19/2021,s,48,p,1.3,500,0,12.5,12.5
411,oscargruss|XJ59,PHLX,WMT,16/04/2021, $140.00 ,P,SELL,350, $5.40 ,19/01/2021,Done Away Managed,505,FIRM,CIT,CIT,BLOGS,MANUAL,02-Feb,0,0,129,,Option,0,1,Equity,0,X,ISTG,388135724,1337304677,21551913,,O,,,0.025,8.75, -   , -   , -   , -   , -   , -   , -   , -   ,oscargruss|xj59,phlx,wmt,4/16/2021,1/19/2021,s,140,p,5.4,350,0,8.75,8.75
